Input_SMILES,Predicted_SMILES,Input_Groups,Predicted_Groups
Nc1cccc(NC(=O)Cc2ccccc2)c1,Clc1cccc(NC(=O)OCCN2CCCCC2)c1,"NC,c1ccccc1","NC,c1ccccc1"
Cc1ccc(NC2=NCCN2)c(Cl)c1,Cc1ccc(S=O)c(Cl)c1,"NC,c1ccccc1",c1ccccc1
Brc1ccsc1,Brc1cnccn1,No group,No group
CC(C)Oc1ccccc1N2CCN(CC2)[C@@H]3CC[C@H](CC3)NS(=O)(=O)c4ccc(Cl)cc4Cl,CC(C)Oc1ccccc1N2CCN(CC2)[C@@H]3CC[C@H](CC3)NS(=O)(=O)c4ccc(Cl)cc4,"NC,c1ccccc1","NC,c1ccccc1"
CN(C)C(N(C)C)=S(I)c1c(Cl)cc(Cl)cc1Cl,CN(C)C(N(C)C)S(I)c1ccc(Cl)c(Cl)c1,"NC,c1ccccc1","NC,c1ccccc1"
CCN(CC)CCNC(=O)c1cc(F)c(N)cc1OC,CCN(CC)S(=O)c1ccc(N)c(F)c1,"NC,c1ccccc1","NC,c1ccccc1"
NC(=O)NC(=O)Cc1ccccc1,NC(=O)NC(=O)c1ccccc1,"NC,c1ccccc1","NC,c1ccccc1"
O=C(O)c1ccccc1S,O=C(O)c1ccccc1,c1ccccc1,c1ccccc1
CC(=O)c1ccccc1Cl,CC(=O)c1ccccc1,c1ccccc1,c1ccccc1
N#CCc1ccc(Cl)cc1,N#Cc1ccc(Cl)cc1,c1ccccc1,c1ccccc1
NNC(=O)c1ccccc1N,ONC(=O)Nc1ccccc1,"NC,c1ccccc1","NC,c1ccccc1"
CN(C)C(N(C)C)=S(I)c1cc(Cl)cc(Cl)c1,CN(C)C(N(C)C)S(I)c1ccc(Cl)c(Cl)c1,"NC,c1ccccc1","NC,c1ccccc1"
COc1ccc(C(O)C(=O)O)cc1,COc1ccc(C(=O)C(=O)O)cc1,c1ccccc1,c1ccccc1
CCOC(=O)C(=Cc1cccc(F)c1)C(C)=O,CCOC(=O)C(Cc1ccc(C)cc1)C(C)=O,"C=C,C=C(C=O),c1ccccc1",c1ccccc1
CCCn1cc2c(nc(NC(=O)Nc3ccc(Br)cc3)n4nc(nc24)c5occc5)n1,CCCn1cc2c(nc(NC(=O)Nc3ccc(F)cc3)n4nc(nc24)c5occc5)n1,"NC,c1ccccc1","NC,c1ccccc1"
O=C(Cc1ccccc1)Nc1ccccc1O,O=C(Nc1ccccc1)Nc1ccccc1,"NC,c1ccccc1","NC,c1ccccc1"
CC(=O)Nc1ccc(OCC(O)CNC(C)C)cc1,CC(=O)Nc1ccc(NC(C)C(C)=C)cc1,"NC,c1ccccc1","NC,C=C,c1ccccc1"
CSC(C)=NOC(=O)N(C)SN(C)C(=O)C1CC1,N(C)NOC(=O)N(C)C(C)C(=O)c1ccccc1,"NC,CCS","NC,c1ccccc1"
CCc1ccc(N)cc1,Nc1ccc(N)cc1,"Nc,c1ccccc1","Nc,c1ccccc1"
O=C(O)COc1cc(F)cc(Cl)c1,O=C(O)c1ccc(Cl)c(F)c1,c1ccccc1,c1ccccc1
CCOC(=O)Cn1nc2ccccc2n1,CCOC(=O)c1cccnc2ccccc2n1,c1ccccc1,"NC,C=C,C=C(C=O),c1ccccc1"
CC#CCOc1ccc(cc1)S(=O)(=O)N2CCN(CC2C(=O)NO)C(=O)c3cccs3,CC(CCOc1ccc(cc1)S(=O)(=O)N(CC2CC2O)NO)C(=O)NO,"NC,c1ccccc1","NC,c1ccccc1"
NS(=O)(=O)c1ccc(CC\N=C\c2ccc(cc2)c3ccccn3)cc1,NS(=O)(=O)c1ccc(C\C=C\c2ccc(cc2)c3ccccc3)cc1,"NC,c1ccccc1","C=C,c1ccccc1"
CCCCCCCCCCCCCCc1ccccc1,CCCCCc1ccccc1c1ccccc1,c1ccccc1,c1ccccc1
OCCC(N1CCC(CC1)C(c2ccccc2)c3ccccc3)C(=O)NCc4ccc(F)cc4,CN1CCN(N(CC1)C(c2ccccc2)c3ccccc3)C(=O)c4ccc(F)cc4,"NC,c1ccccc1","NC,c1ccccc1"
CCN(CC)CCNC(=O)c1ccccc1,CCN(CC)CC(=O)c1ccccc1,"NC,c1ccccc1","NC,c1ccccc1"
CC(N)C1(CCCCC1)c2cccc3ccccc23,CC(N)Cc1ccc(CCCCC1)c2ccccc2,"NC,c1ccccc1","NC,C=C,c1ccccc1"
COc1ccc(CN[C@@H]2CO[C@@H](C[C@H]2O)C(c3ccccc3)c4ccccc4)cc1F,COc1ccc(C[C@@H]2CC[C@@H](C[C@@H]2C)C(c3ccccc3)c4ccccc4)cc1,"NC,c1ccccc1",c1ccccc1
CCN(CC)CCNC(=O)c1cc(Cl)ccc1OC,CCN(CC)CC(=O)c1ccc(Cl)cc1Cl,"NC,c1ccccc1","NC,c1ccccc1"
CC(C)Oc1ccccc1N2CCN(CC2)[C@@H]3CC[C@@H](CC3)NS(=O)(=O)c4ccc(Cl)cc4F,CC(C)Oc1ccccc1N2CCN(CC2)[C@@H]3CC[C@H](CC3)NS(=O)(=O)c4ccc(Cl)cc4,"NC,c1ccccc1","NC,c1ccccc1"
Oc1ccc(\C=C\C(=O)OCc2ccccc2)cc1,Oc1ccc(\C=C\C(=O)Nc2ccccc2)cc1,"C=C,C=C(C=O),c1ccccc1","NC,C=C,C=C(C=O),c1ccccc1"
c1ccc(-c2ccncc2)cc1,c1ccc(-c2ccccc2)cc1,c1ccccc1,c1ccccc1
NCCCN1CCC(CC1)NC(=O)c2cc(Oc3ccc(cc3)C(=N)N)nc(Oc4ccc(cc4)C(=N)N)c2,OC1CCN(CC1)S(=O)c2ccc(Oc3ccc(cc3)C(=O)N)c(N(C)C(=O)N)c2,"NC,c1ccccc1","NC,c1ccccc1"
CC(O)CN(CC(C)O)C(=O)COC(=O)c1ccccc1,CC(O)C(C(C)C)C(=O)NC(=O)c1ccccc1,"NC,c1ccccc1","NC,c1ccccc1"
CN(C)CC1(CCCC1)c2ccc(Cl)c(Cl)c2,CN(C)c1ccc(CCCCC1)c2ccc(Cl)c(Cl)c2,"NC,c1ccccc1","NC,C=C,c1ccccc1"
CCN(CC)CCC(=O)Nc1ccccc1,CCN(CC)CC(=O)c1ccccc1,"NC,c1ccccc1","NC,c1ccccc1"
NC(=O)NCc1ccccc1,NC(=O)c1ccccc1,"NC,c1ccccc1","NC,c1ccccc1"
NC(=O)c1ccccc1F,NC(=O)c1ccccc1,"NC,c1ccccc1","NC,c1ccccc1"
COC(=O)c1c(O)cccc1O,COC(=O)c1ccc(O)cccc1O,c1ccccc1,"C=C,C=C(C=O)"
NN(C(=O)c1ccccc1)c1ccccc1,N(C(=O)c1ccccc1)c1ccccc1,"NC,c1ccccc1","NC,c1ccccc1"
O=C(Nc1ccccc1)c1ccccc1,O=C(c1ccccc1)c1ccccc1,"NC,c1ccccc1",c1ccccc1
COc1ccc(C(C)=O)cc1,COc1ccc(C(C)O)cc1,c1ccccc1,c1ccccc1
CS(=O)(=O)c1ccc(-c2cccn3nc(Nc4ccc(CN5CCS(=O)(=O)CC5)cc4)nc23)cc1,CS(=O)(=O)c1ccc(c2cccn3nc(Nc4ccc(C5CCNS(=O)(=O)CC5)cc4)nc23)cc1,"NC,CCS,c1ccccc1","NC,CCS,c1ccccc1"
CC(=O)Nc1ccccc1I,CC(=O)Nc1ccccc1,"NC,c1ccccc1","NC,c1ccccc1"
CC(C)(C)NCC(O)COCCCc1ccccc1,CC(C)(C)N(O)c1ccccc1c1ccccc1,"NC,c1ccccc1","NC,c1ccccc1"
O=C1NCN(c2ccccc2)C13CCN(CC3)C4CCCCC4c5ccccc5,O=C1NCN(c2ccccc2)C13CCN(CC3)c4ccccc4,"NC,c1ccccc1","NC,c1ccccc1"
COc1ccc(\C=N/CCc2ccc(cc2)S(=O)(=O)N)cc1,COc1ccc(C=C\c2ccc(cc2)S(=O)(=O)N)cc1,"NC,c1ccccc1","C=C,c1ccccc1"
NS(=O)(=O)c1ccc(NC(=O)Nc2ccc(Oc3ccccc3)cc2)cc1,NS(=O)(=O)c1ccc(NC(=O)Nc2ccc(Cl)cc2)cc1,"NC,c1ccccc1","NC,c1ccccc1"
NC(=O)OCCc1ccccc1,NC(=O)c1ccccc1c1ccccc1,"NC,c1ccccc1","NC,c1ccccc1"
COc1ccc(Cc2cnc(N)nc2N)cc1Br,COc1ccc(Cc2cnc(N)nc2N)cc1,"Nc,c1ccccc1","Nc,c1ccccc1"
CCN(CC)C(=O)c1ccccc1,CCN(CC)C(=O)Nc1ccccc1,"NC,c1ccccc1","NC,c1ccccc1"
NS(=O)(=O)Oc1ccc(NC(=O)Nc2ccccc2)cc1,NS(=O)(=O)c1ccc(NC(=O)c2ccccc2)cc1,"NC,c1ccccc1","NC,c1ccccc1"
NC(=O)c1cccnc1,NC(=O)c1ccccc1,NC,"NC,c1ccccc1"
CN(C)C(N(C)C)=S(I)c1ccccc1I,CN(C)C(N(C)C)S(I)c1ccccc1,"NC,c1ccccc1","NC,c1ccccc1"
CCN(CC)CCNC(=O)c1c(C)cccc1C,CCN(CC)CC(=O)c1ccc(C)cccc1C,"NC,c1ccccc1","NC,C=C,C=C(C=O)"
COC(=O)c1ccccc1O,COC(=O)c1ccccc1,c1ccccc1,c1ccccc1
NC(=O)c1c(Cl)cccc1Cl,NC(=O)c1ccc(Cl)cccc1Cl,"NC,c1ccccc1","NC,C=C,C=C(C=O)"
COc1cc(Cc2cnc(N)nc2N)cc(C)c1OC,Nc1nc(Cc2cnc(N)nc2N)cc(C)c1,"Nc,c1ccccc1",Nc
Clc1ccc(Cl)c(-c2ccccc2Cl)c1,Clc1ccc(Cl)c(c2ccccc2)c1,c1ccccc1,c1ccccc1
O=C1NC(=O)C2(CCC2)C(=O)N1,O=C1NC(=O)C(C)C(=O)N1,NC,NC
NC(=O)Cc1ccccc1,NC(=O)c1ccccc1,"NC,c1ccccc1","NC,c1ccccc1"
CC(=O)C=Cc1ccc(Br)cc1,CC(=O)C=Cc1ccc(Cl)cc1,"C=C,C=C(C=O),c1ccccc1","C=C,C=C(C=O),c1ccccc1"
CCN(CC)CCOC(=O)c1ccc(N)cc1,CCN(CC)CC(=O)c1ccc(N)cc1,"NC,c1ccccc1","NC,c1ccccc1"
O=S1(=O)Nc2ccccc2N1,O=S(=O)c1ccccc1,"Nc,c1ccccc1",c1ccccc1
Fc1ccc(cc1)S(=O)(=O)NCCCCN2CCN(CC2)c3cccc(Cl)c3Cl,Clc1ccc(cc1)S(=O)(=O)NCCCCN2CCN(CC2)c3n(Cl)c3,"NC,c1ccccc1","NC,C=C,c1ccccc1"
CCCc1ccc(N)cc1,Nc1ncnc(N)c1,"Nc,c1ccccc1",Nc
CC(=O)Nc1ccccc1Cl,CC(=O)Nc1ccccc1,"NC,c1ccccc1","NC,c1ccccc1"
COc1ccc(NCc2cnc3nc(N)nc(N)c3c2C)cc1OC,COc1ccc(CNc2cnc3nc(N)nc(N)c3c2C)cc1,"NC,c1ccccc1","NC,c1ccccc1"
CCN(CC)CC(O)c1ccccc1,CCN(CC)C(=O)c1ccccc1,"NC,c1ccccc1","NC,c1ccccc1"
O=C(OCc1ccccc1)c1ccccc1,O=C(c1ccccc1)c1ccccc1,c1ccccc1,c1ccccc1
COc1ccc(CCNC(=O)Cc2ccc(O)c(Cl)c2)cc1OC,COc1ccc(NC(=O)Nc2ccc(O)c(Cl)c2)cc1,"NC,c1ccccc1","NC,c1ccccc1"
CC(CN1CCCCC1)C(=O)c1ccccc1,CC(CCC)C(=O)c1ccccc1,"NC,c1ccccc1",c1ccccc1
NCCCc1ccccn1,NCCc1cccnc1,NC,NC
NS(=O)(=O)c1nnc(NC(=O)CN2CCOCC2)s1,NS(=O)(=O)c1ccc(NC(=O)Nc2ccccc2O)cc1,NC,"NC,c1ccccc1"
CN(C)c1ccc(\C=N/CCc2ccc(cc2)S(=O)(=O)N)cc1,CN(C)c1ccc(C=C\c2ccc(cc2)S(=O)(=O)N)cc1,"NC,c1ccccc1","NC,C=C,c1ccccc1"
NCCCCc1ccncc1,NCCc1cccnc1,NC,NC
CC(C(=O)O)c1ccc(-c2nc(C(F)(F)F)cs2)cc1,CC(C(=O)O)c1ccc(c2ccc(C(C)(F)F)cc2)cc1,c1ccccc1,c1ccccc1
O=C(NC(CO)C(O)c1ccc(I)cc1)C(Cl)Cl,O=C(N(N)C(O)c1ccc(Cl)cc1)C(=O)Cl,"NC,c1ccccc1","NC,c1ccccc1"
CCOC(=O)C(C)n1nc2ccccc2n1,CCOC(=O)C(C)c1ccccc1,c1ccccc1,c1ccccc1
CCSc1nnc(NS(=O)(=O)N)s1,CCCCCc1nnc(NS(=O)(=O)N)s1,"Nc,CCS",Nc
CCCCC(=O)Nc1ccc(Cl)c(Cl)c1,CCNC(=O)Nc1ccc(Cl)c(Cl)c1,"NC,c1ccccc1","NC,c1ccccc1"
CCOC(=O)Nc1ccc(OCC)c(OCC)c1,CCOC(=O)c1ccc(NC)c(Cl)c1,"NC,c1ccccc1","NC,c1ccccc1"
CC(C)OC(=O)c1ccc(O)cc1O,CC(C)OC(=O)c1ccc(O)cc1,c1ccccc1,c1ccccc1
CCCC(N)Cc1ccccc1,CCN(N)c1ccccc1,"NC,c1ccccc1","NC,c1ccccc1"
COC(=O)c1ccccc1Cl,COC(=O)c1ccccc1,c1ccccc1,c1ccccc1
CS(=O)(=O)c1ccc(-c2cccn3nc(Nc4ccc(C(=O)N5CCOCC5)cc4)nc23)cc1,CS(=O)(=O)c1ccc(c2cccn3nc(Nc4ccc(C(=O)N)cc4)nc23)cc1,"NC,c1ccccc1","NC,c1ccccc1"
CC(=O)N(C)c1ccc(O)cc1,CC(=O)N(C)c1ccc(Cl)cc1,"NC,c1ccccc1","NC,c1ccccc1"
Clc1cc(-c2ccccc2)c(Cl)c(Cl)c1Cl,Clc1cc(-c2ccccc2)c(Cl)c(Cl)c1,c1ccccc1,c1ccccc1
Cc1cccc(Cl)c1Cl,Cc1ccc(Cl)cc1,c1ccccc1,c1ccccc1
Fc1ccc(NC(=O)\C=C\c2ccccc2)cc1,COc1ccc(NC(=O)\C=C\c2ccccc2)cc1,"NC,C=C,C=C(C=O),c1ccccc1","NC,C=C,C=C(C=O),c1ccccc1"
Cc1ccc(cc1)S(=O)(=O)NC(=O)Nc2ccc(nc2)S(=O)(=O)N,Cc1ccc(cc1)S(=O)(=O)NC(=O)Nc2ccc(cc2)S(=O)(=O)N,"NC,c1ccccc1","NC,c1ccccc1"
NCCNC(=O)c1ccccc1,NC(=O)c1ccccc1,"NC,c1ccccc1","NC,c1ccccc1"
CON(C)C(=O)Nc1ccc(N)cc1,N(C)C(=O)Nc1ccc(N)cc1,"NC,c1ccccc1","NC,c1ccccc1"
CC(O)Cc1ccccc1,CC(O)c1ccccc1,c1ccccc1,c1ccccc1
CCCN(CCC)S(=O)(=O)c1ccc(cc1)C(=O)N[C@@H](CO)C(=O)N,CCN(CC)S(=O)(=O)c1ccc(cc1)C(=O)N[C@@H](Cc2ccccc2)C(=O)NO,"NC,c1ccccc1","NC,c1ccccc1"
CCN(CC)CCC(=O)Nc1ccc(N)cc1,CCN(CC)C(=O)Nc1ccc(N)cc1,"NC,c1ccccc1","NC,c1ccccc1"
CCCCNC(=O)NO,NC(=O)Nc1ccccc1,NC,"NC,c1ccccc1"
O=C(O)c1cc(I)cc(I)c1O,O=C(O)c1ccc(Cl)c(O)c1,c1ccccc1,c1ccccc1
Clc1ccc(Cl)c(Cl)c1Cl,Clc1ccc(Cl)c(Cl)c1,c1ccccc1,c1ccccc1
Cc1cccc(OCC(=O)O)c1,Cc1cccc(NC(=O)O)c1,c1ccccc1,"NC,c1ccccc1"
COC(=O)c1cccnn1,COC(=O)c1cncs1,No group,No group
CC(=O)Oc1ccc(N)cc1,CC(=O)c1ccc(N)cc1,"Nc,c1ccccc1","Nc,c1ccccc1"
Cc1ccc(OC(=O)N(C)C)cc1,Cc1ccc(C(=O)N(C)C)cc1,"NC,c1ccccc1","NC,c1ccccc1"
CC(=O)Nc1c(Cl)cccc1Cl,CC(=O)Nc1ccc(Cl)cccc1Cl,"NC,c1ccccc1","NC,C=C"
CC(=O)OC1(c2ccccc2)CCN(C)C(C)C1C,CC(=O)c1ccc(CC1)C(C)C(N)C,"NC,c1ccccc1","NC,C=C,C=C(C=O)"
Cc1cncc(N)n1,Nc1ncnc(N)n1,Nc,Nc
N#Cc1cccc(CC(=O)O)c1,N#Cc1ccc(C(=O)O)cc1,c1ccccc1,c1ccccc1
CC1CCCCC1NC(=O)Nc1ccccc1,NCNC(=O)Nc1ccccc1,"NC,c1ccccc1","NC,c1ccccc1"
CCC(N)C(=O)Nc1c(C)cccc1C,CCN(N)C(=O)Nc1ccc(C)cccc1C,"NC,c1ccccc1","NC,C=C"
O=C(Cc1ccccc1)Nc1ccc(O)cc1,O=C(Nc1ccccc1)Nc1ccc(Cl)cc1,"NC,c1ccccc1","NC,c1ccccc1"
NC(=O)c1ccc(N)cc1,COC(=O)c1ccc(N)cc1,"NC,c1ccccc1","Nc,c1ccccc1"
COC(=O)C(C)=CC1C(C(=O)OC)C1(C)C,COC(=O)C(C)CC1C(C(=O)O)C1(C)C,"C=C,C=C(C=O)",No group
CCN(CC)CCNC(=O)c1ccc(N)cc1OC,CCN(CC)CC(=O)c1ccc(N)cc1,"NC,c1ccccc1","NC,c1ccccc1"
CC(C)C(N)C(=O)NCC(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)O,CC(C)C(NC)C(=O)NC(O)N(Cc1ccccc1)C(=O)NC(C)C(=O)O,"NC,c1ccccc1","NC,c1ccccc1"
COc1ccc(cc1)n2cc(nn2)c3ccc(s3)S(=O)(=O)N,COc1ccc(cc1)c2ccc(nn2)c3ccc(cc3)S(=O)(=O)N,c1ccccc1,c1ccccc1
COc1ccc(cc1)S(=O)(=O)C2CCCC(S)C2,COc1ccc(cc1)S(=O)(=O)NC(F)C,"CCS,c1ccccc1","NC,c1ccccc1"
COc1cccc(C(C)=O)c1,Clc1ccc(C(C)O)cc1,c1ccccc1,c1ccccc1
CCNC(=O)COC(=O)c1ccccc1,CCNC(=O)NS(=O)c1ccccc1,"NC,c1ccccc1","NC,c1ccccc1"
CC(C)(C)c1ccc(cc1)c2oc(nn2)c3ccc(CN4CC(C4)C(=O)O)cc3,CC(C)(C)c1ccc(cc1)c2ccc(cc2)C(cc3C(C)C(=O)O)cc3,"NC,c1ccccc1","C=C,c1ccccc1"
CCCCCCC(CCCC)c1ccccc1,N(c1ccccc1)c1ccccc1,c1ccccc1,"Nc,c1ccccc1"
NC(=O)CCn1nc2ccccc2n1,NC(=O)c1ccccc1c1ccccc1,"NC,c1ccccc1","NC,c1ccccc1"
O=C(Oc1ccccc1)N1CCCC1,O=C(c1ccccc1)c1ccccc1,"NC,c1ccccc1",c1ccccc1
CS(=O)(=O)c1ccc(-c2cccn3nc(Nc4ccc(OCCN5CCOCC5)cc4)nc23)cc1,CS(=O)(=O)c1ccc(c2cccn3nc(Nc4ccc(C5CCN4CCCCC54)cc4)nc23)cc1,"NC,c1ccccc1","NC,C=C,c1ccccc1"
CN(C)C(=O)NC1CCCCCCC1,CN(C)C(=O)Nc1ccccc1,NC,"NC,c1ccccc1"
O=S(=O)(Nc1ccc(F)cc1F)C(F)(F)F,O=S(=O)(c1ccc(F)cc1)C(F)(F)F,"Nc,c1ccccc1",c1ccccc1
OC(c1ccccc1)c1ccccn1,OC(c1ccccc1)c1ccccc1,c1ccccc1,c1ccccc1
CCCCOP(=O)(OCCCC)Oc1ccccc1,CCCCCCCCCS(=O)(c1ccccc1)c1ccccc1,c1ccccc1,"CCS,c1ccccc1"
CC(C)NCc1ccccc1,CC(C)c1ccccc1,"NC,c1ccccc1",c1ccccc1
O=C(O)C(OCc1ccccc1)c1ccccc1,O=C(O)C(c1ccccc1)c1ccccc1,c1ccccc1,c1ccccc1
CN(C)CNC(=O)c1ccccc1,CN(C)CC(=O)c1ccccc1,"NC,c1ccccc1","NC,c1ccccc1"
CNC(=O)C=Cc1ccccc1,NC(=O)C=Cc1ccccc1,"NC,C=C,C=C(C=O),c1ccccc1","NC,C=C,C=C(C=O),c1ccccc1"
C=C(C)C(=O)OCc1ccccc1,C=C(C)C(=O)c1ccccc1,"C=C,C=C(C=O),c1ccccc1","C=C,C=C(C=O),c1ccccc1"
COC(=O)c1ccccc1I,COC(=O)c1ccccc1,c1ccccc1,c1ccccc1
c1ccc(-c2ccccn2)cc1,c1ccc(-c2ccccc2)cc1,c1ccccc1,c1ccccc1
CCCC(=O)c1ccccc1,CCC(=O)c1ccccc1,c1ccccc1,c1ccccc1
COc1c(Cl)c(Cl)cc(Cl)c1Cl,Clc1cc(Cl)c(Cl)c(Cl)c1Cl,c1ccccc1,c1ccccc1
O=S(=O)(Nc1ccccc1)c1ccccc1,O=S(=O)(c1ccccc1)c1ccccc1,"Nc,c1ccccc1",c1ccccc1
CP(C)c1ccccc1,C(CN)c1ccccc1,c1ccccc1,"NC,c1ccccc1"
CCCCOC(=O)C=Cc1ccc(O)c(O)c1,ONC(=O)C=Cc1ccc(O)c(O)c1,"C=C,C=C(C=O),c1ccccc1","NC,C=C,C=C(C=O),c1ccccc1"
O=C1CCC(c2ccccc2)CC1,O=C1CCC(CCCl)CC1,c1ccccc1,No group
Cc1ccc(cc1)n2cc(nn2)c3ccc(s3)S(=O)(=O)N,Cc1ccc(cc1)c2ccc(nn2)c3ccc(cc3)S(=O)(=O)N,c1ccccc1,c1ccccc1
COc1ccc(NCCNC(=O)[C@H](CC2CCCCC2)NC(=O)c3ccc4ccccc4c3)cc1,COc1ccc(NC(=O)[C@H](CC2CCCCC2)NC(=O)c3ccccc3)cc1,"NC,c1ccccc1","NC,c1ccccc1"
Cc1cccc(C(=O)N(NC(=O)c2ccccc2)C(C)(C)C)c1,COc1ccc(C(=O)N(C(=O)C)C(C)(C)C)cc1,"NC,c1ccccc1","NC,c1ccccc1"
CC(=O)C(C#N)=NNc1cc(Cl)cc(Cl)c1,CC(=O)C(C)(N)NNc1ccc(Cl)c(Cl)c1,"Nc,c1ccccc1","NC,c1ccccc1"
NS(=O)(=O)Cc1ccc(NC(=O)C2CCC=CC2)cc1,NS(=O)(=O)c1ccc(NC(=O)CCC)cc1,"NC,C=C,c1ccccc1","NC,c1ccccc1"
Cc1ccc(cc1)C(=O)n2cc(Br)cn2,Cc1ccc(cc1)C(=O)NC2(N)cc2,c1ccccc1,"NC,C=C,c1ccccc1"
C[C@@H]1CCCN1CCc2ccc3nc(ccc3c2)c4cccnc4,C[C@@H]1CCCN1CCc2ccc3nc(ccc3c2)c4ccccc4,"NC,c1ccccc1","NC,c1ccccc1"
CCOc1cc(Cc2cnc(N)nc2N)cc(OCC)c1,Nc1nc(Cc2cnc(N)nc2N)cc(OC)n1,"Nc,c1ccccc1",Nc
N#CC1CC(O)CCC1n1cc(C(N)=O)c(Nc2ccc(Cl)nc2)n1,N#CC1CC(O)CCC1n1cc(C(N)=O)c(Nc2ccc(Cl)cc2)n1,NC,"NC,c1ccccc1"
CCc1ccc(C)cc1,c1ccc(C)cc1,c1ccccc1,c1ccccc1
CCCCNCc1ccc(C)cc1,CNCc1ccc(C)cc1,"NC,c1ccccc1","NC,c1ccccc1"
O=NN1CCCC(O)C1,O=C1NC=C(O)C1O,NC,"NC,C=C"
CS(=O)(=O)c1cccc(-c2nc(N)nc(N)n2)c1,CS(=O)(=O)c1ccc(c2cccn3nc(N)nc(N)c3c2C)cc1,"Nc,c1ccccc1","NC,C=C,c1ccccc1"
O=C1NC(=O)N(Cc2ccccc2)C1=O,O=C1NC(=O)N(c2ccccc2)C1=O,"NC,c1ccccc1","NC,c1ccccc1"
CCCOC(=O)Nc1ccccc1,NC(=O)Nc1ccccc1,"NC,c1ccccc1","NC,c1ccccc1"
O=C(O)COc1ccccc1F,O=C(O)c1ccccc1,c1ccccc1,c1ccccc1
Cc1ccc(cc1)S(=O)(=O)NC(=O)NCCc2ccc(cc2)S(=O)(=O)N,Cc1ccc(cc1)S(=O)(=O)NC(=O)Nc2ccc(cc2)S(=O)(=O)N,"NC,c1ccccc1","NC,c1ccccc1"
CC(C)c1ccccc1N,CC(C)c1ccccc1,"Nc,c1ccccc1",c1ccccc1
O=S(=O)(Nc1ccc(Cl)cc1)C(F)(F)F,O=S(=O)(c1ccc(Cl)cc1)C(F)(F)F,"Nc,c1ccccc1",c1ccccc1
CCCCCOc1cccc(NC(=O)OCCN2CCCCC2)c1,NCc1ccc(NC(=O)OCCN2CCCCC2)cc1,"NC,c1ccccc1","NC,c1ccccc1"
N#CC(C#N)=NNc1ccccc1Br,N#CC(C#N)=NNc1ccccc1,"Nc,c1ccccc1","Nc,c1ccccc1"
CC(=O)Oc1ccccc1F,CC(=O)c1ccccc1,c1ccccc1,c1ccccc1
CCCCCOc1ccc(NC(=O)OCCN2CCCCC2)cc1,CCCNc1ccc(NC(=O)OCCN2CCCCC2)cc1,"NC,c1ccccc1","NC,c1ccccc1"
OC(=O)\C=C\c1ccccc1O,COC(=O)C=C\c1ccccc1,"C=C,C=C(C=O),c1ccccc1","C=C,C=C(C=O),c1ccccc1"
CNC(=O)Oc1ccccc1F,CNC(=O)c1ccccc1,"NC,c1ccccc1","NC,c1ccccc1"
O=C(O)Cc1ccccc1O,O=C(O)Cc1ccccc1,c1ccccc1,c1ccccc1
OCCC(NCCCC(c1ccccc1)c2ccccc2)C(=O)NCc3ccc(F)cc3,CN1CCN(N1CCC(F)c2ccccc2)C(=O)NCc3ccc(Cl)cc3,"NC,c1ccccc1","NC,c1ccccc1"
COc1ccccc1N2CCN(CCNC(=O)c3cc4ccccn4n3)CC2,COc1ccccc1N2CCN(CCCCNC(=O)c3cc4ccccc4c4ccccc34)CC2,"NC,c1ccccc1","NC,c1ccccc1"
CCOc1ccc(N)cc1,Nc1ccc(N)cc1,"Nc,c1ccccc1","Nc,c1ccccc1"
CCNC(=O)c1ccc(OC)cc1,CNC(=O)c1ccc(N)cc1,"NC,c1ccccc1","NC,c1ccccc1"
CC#CCOc1ccc(cc1)S(=O)(=O)CC2(CCN(CC2)C(=O)C(C)(CO)CO)C(=O)NO,CC#CCOc1ccc(cc1)S(=O)(=O)N(C(C)C(=O)C(C)(C)C)C(=O)N,"NC,CCS,c1ccccc1","NC,c1ccccc1"
CSCCC(NC(C)=O)C(=O)NC(Cc1ccccc1)C(N)=O,CCCCC(CC(C)O)C(=O)N(Cc1ccccc1)C(C)=O,"NC,CCS,c1ccccc1","NC,c1ccccc1"
CC(=O)c1ccccc1N,CC(=O)c1ccccc1,"Nc,c1ccccc1",c1ccccc1
ONC(=O)CCc1ccccc1,ONC(=O)Nc1ccccc1,"NC,c1ccccc1","NC,c1ccccc1"
COc1ccc(OC(=O)c2ccc(N)cc2O)cc1,COc1ccc(OC(=O)c2ccc(N)cc2)cc1,"Nc,c1ccccc1","Nc,c1ccccc1"
CC(C)NCC(O)COc1cccc(CC(N)=O)c1,CC(C)OC(O)c1ccc(C(C)=O)cc1,"NC,c1ccccc1",c1ccccc1
CCCCCOc1ccc(OC)c(Cc2cnc(N)nc2N)c1,CCCCCc1nc(OC)c(Cc2cnc(N)nc2N)cc1OC,"Nc,c1ccccc1",Nc
Clc1cccc(-c2cccc(Cl)c2Cl)c1,Clc1ccc(-c2ccc(Cl)cc2Cl)cc1,c1ccccc1,c1ccccc1
CC(=O)Nc1ccc(O)cc1,CC(=O)Nc1ccc(Cl)cc1,"NC,c1ccccc1","NC,c1ccccc1"
CNC(=O)Nc1ccc(C)c(Cl)c1,CNC(=O)c1ccc(C)c(Cl)c1,"NC,c1ccccc1","NC,c1ccccc1"
